title,company,location,skills,salary
purchase associate,Magix Jobs,Indore,"communication, teamwork, problem solving",11.9
apply project manager,Brainium Information Technologies Pvt Ltd,Kolkata,"sql, excel",8.47
net developer,Codeclouds IT Solutions Pvt. Ltd,Hyderabad,sql,5.36
associate manager,Adani Group,Ahmedabad,"leadership, communication, project management",6.99
b2b sales manager field sales,excellent opportunity placements,Delhi,excel,11.08
cm analyst i,PPD,Bengaluru,"excel, statistics",10.85
telesales executive,Skyloc dentec Pvt Ltd (dental ),Noida,"sales, negotiation, customer relationship",10.96
technical author,Vanderlande Industries,Pune,"communication, teamwork, problem solving",9.55
relationship manager agri,Catholic Syrian Bank Ltd,Gulbarga,"leadership, communication, project management",8.76
assistant financial controller,TLP Wealth Management,Pune,excel,10.59
specialist quality operations,Novartis,Hyderabad,"communication, teamwork, problem solving",11.09
senior android developer,Graygraph Technology,Noida,sql,7.72
advisory deals fdd associate bangalore,PwC,Bengaluru,"communication, teamwork, problem solving",11.62
weblogic server administrator,Net Connect,Mumbai,statistics,9.53
bpo call center,wevije engineering Pvt Ltd,Washim,"communication, teamwork, problem solving",5.7
full stack developer,KLADS INDIA,Hyderabad,sql,9.56
sales trainer,Lenskart,Faridabad,"sales, negotiation, customer relationship",9.71
research executive,Mazars,Bengaluru,excel,8.03
web designer,IM Solutions,Bengaluru,excel,5.5
sales engineer india,"Kennametal, Inc.",Chennai,excel,6.1
software engineer ii,Elsevier,Chennai,sql,8.79
business analyst,KPIT Technologies,Mumbai,"sql, excel",8.01
associate director media strategy,Pulp Strategy,New Delhi,"communication, teamwork, problem solving",5.5
devops technical lead 9 to 12 years pune hyderabad,Capgemini,Pune,"python, aws, azure",6.91
assistant manager commercial lending,Genpact,Jaipur,aws,11.0
design controller,Noise,Gurgaon,excel,9.91
business development sales internship,Covalent Softwares Private Limited,Delhi,"sales, negotiation, customer relationship",5.14
offering manager,Kyndryl,Bengaluru,"excel, aws, azure",9.61
manager,Diageo,Bengaluru,"leadership, communication, project management",9.6
senior accountant,Tesloye Consultancy,Mumbai,"communication, teamwork, problem solving",8.77
digital marketing internship,Behind The Screens,Delhi,"digital marketing, seo, social media marketing",11.45
trainee digital engineering,Hudson's Bay Company,Bengaluru,"communication, teamwork, problem solving",6.09
chief of staff and head of business management,Citi,Pune,"excel, aws",10.78
graphic designer,Digistreet Media Pvt. Ltd.,Noida,"communication, teamwork, problem solving",6.88
multimedia designer audio,Gartner,Gurgaon,excel,5.29
content writer,Submitcore,Mohali,excel,10.07
digital marketing internship,Logas Technologies,Chennai,"digital marketing, seo, social media marketing",10.01
elite portfolio rm salaried pl and working capital sales,Kotak Mahindra,Pune,"sales, negotiation, customer relationship",9.39
rcm business analyst,Credence Global Solutions,Pune,"sql, excel, hadoop",8.9
helpdesk tech,"Stefanini, Inc",Noida,excel,6.99
new associate finance processes,Accenture,Chennai,statistics,10.35
pcs 7 product system tester pl10,Siemens,Bengaluru,"communication, teamwork, problem solving",6.66
sap basis 4 to 6 years mumbai,Capgemini,Mumbai,"aws, azure",7.64
manager loyalty onboarding,NielsenIQ,Vadodara,"python, pandas, numpy, spark",7.8
senior software developer,Oracle,Bengaluru,"python, excel",10.63
account assistant,bnc GLOBAL,Gurgaon,"communication, teamwork, problem solving",5.46
associate information technology audit,"Midland Credit Management, Inc.",Gurgaon,excel,8.56
network security specialist,ALSTOM,Bengaluru,"excel, azure",11.04
assistant manager,Tata Communications,Pune,"leadership, communication, project management",6.45
team lead consultant learning experience design development,Accenture,Bengaluru,"communication, teamwork, problem solving",11.99
senior android developer,ARK Infosoft,Ahmedabad,"java, python, algorithms, data structures",7.28
customer relationship executive,Spine Technologies India Pvt. Ltd,Mumbai,excel,6.77
business development manager,Bloofield Management Services LLP,Pune,"leadership, communication, project management",11.81
backend developer,Travelxp 4K | HD,Mumbai,"sql, excel, aws",8.96
ciel sel 19991 salesforce team lead,CIEL HR Services,Bengaluru,"sales, negotiation, customer relationship",6.73
purchase executive,ALISHA SNACKS PVT LTD,Anand,"communication, teamwork, problem solving",6.22
tele caller executive,Quest Certification (P) Ltd,Chennai,"communication, teamwork, problem solving",9.51
sales executive,J P Jewellers,Gurgaon,excel,8.35
dba support engineer,Scalegrid,Bengaluru,"sql, aws, azure",7.41
human resources manager,ADDEALINDIA,Ahmedabad,"recruitment, communication, hr management",10.06
senior software engineer backend full stack node js express,"Tivix, Inc.",Remote,"python, sql",8.15
rbb teller,HDFC Bank,Rajpura,"communication, teamwork, problem solving",6.82
ems commercial lead manager,EY,Bengaluru,"power bi, excel",10.16
telesales internship,Tistabene Retails LLP,Jaipur,"sales, negotiation, customer relationship",5.85
product design development internship,iTalent India Management Consultants Pvt Ltd.,Nagpur,"communication, teamwork, problem solving",5.16
sales executive,Milestone Job Consultancy Services,Kansabel,"sales, negotiation, customer relationship",6.09
hiring for php developer for panchkula,TeqDeft Pvt. Ltd.,Panchkula,"java, python, algorithms, data structures",7.48
java scala dev application development macro,Morgan Stanley,Mumbai,excel,9.41
android mobile application developer,Cron24 Technologies,Madurai,"java, python, algorithms, data structures",6.85
junior accounts executive,Onlinebecho Solution India Private Limited,Mumbai,excel,11.73
customer support representative english speaking,Travix International,Bengaluru,excel,7.42
package consultant sap fin tr,IBM,Bengaluru,excel,8.43
java full stack architect lead developer,Prodapt SA,Hyderabad,"java, python, algorithms, data structures",7.07
customer service executive program management,Tata Communications,Chennai,"communication, teamwork, problem solving",7.74
system database administrator sql dba,Kyndryl,Hyderabad,"sql, excel",8.9
java full stack sr developer,Citi,Pune,"java, python, algorithms, data structures",5.83
full stack developer,ItJobCell,Thiruvananthapuram,python,9.58
principal software engineering,Fidelity Investments,Bengaluru,"python, aws, spark",5.74
center manager,Mewar Hospital Group,Banswara,"leadership, communication, project management",6.62
sr sw engineer ui,Gigamon,Chennai,excel,10.03
assurance nordics staff,EY,Noida,"communication, teamwork, problem solving",5.61
senior manager solution architecture telco,Red Hat Software,Mumbai,excel,5.14
senior developer java ariba engineering,SAP,Bengaluru,sql,9.64
neo4j developer,NicheTech Computer Solutions,Ahmedabad,"python, sql, aws",11.55
bds tutor,"I.T.S Dental College, Hospital & Research Centre",Greater Noida,"communication, teamwork, problem solving",7.5
digital marketing analyst,JLL,Gurgaon,"tableau, excel, statistics, data visualization",9.37
stock management,OUTMODA,Udaipur,"communication, teamwork, problem solving",10.96
awm wealth management quality analyst i,"JPMorgan Chase Bank, N.A.",Bengaluru,"communication, teamwork, problem solving",8.68
premium service officer yes first,Yes Bank,Gurgaon,excel,11.77
consultant dot net,Genpact,Bengaluru,"sql, excel, aws, spark, hadoop",11.64
hr admin executive,Springdale Maritime Academy ( SAMET ),Bhubaneshwar,"recruitment, communication, hr management",5.86
pa cash app,Genpact,Gurgaon,"excel, aws",6.82
business development associate,BYJU'S The Learning App,Delhi,"communication, teamwork, problem solving",6.53
java developer,Xornor Technologies Pvt Ltd,Mohali Sas Nagar,sql,10.57
school counselor admission team,The Prodigies International school,Varthur,"communication, teamwork, problem solving",10.61
application developer zos,IBM,Bengaluru,excel,9.41
tsm surendernagar,Airtel India,Ahmedabad,excel,8.39
scala developer,Jade Global,Pune,"sql, aws, spark",8.64
software engineer,opentext,Bengaluru,sql,7.16
python django internship,"ORACUZ INFOTECH PVT. LTD, TRIVANDRUM",Thiruvananthapuram,python,11.22
software sr engineer,WELLS FARGO BANK,Karnataka,"python, sql, tableau, excel, aws",10.14
cad drafter,Image Communications,Kochi,"communication, teamwork, problem solving",9.36
software test engineer,HIREARC CORPORATE,Calicut,"communication, teamwork, problem solving",8.74
relationship manager rm,iNTELLYJELLY,Gurgaon,"leadership, communication, project management",8.3
database administrator advisor,Dell Technologies,Remote,"sql, machine learning, excel, aws",10.91
revenue manager,Park Hyatt Chennai,Chennai,"leadership, communication, project management",11.41
php developer bangalore india,THIS IS! Digital Media Group,Remote,"java, python, algorithms, data structures",10.0
cyberark privileged identity access management security architect,Accenture,Gurgaon,"communication, teamwork, problem solving",9.27
field sales representative,Rinku sales agency,Ambah,"sales, negotiation, customer relationship",9.89
hospital pharmacist,Meadowlark Speciality & Super Speciality Pvt Ltd,Pune,"communication, teamwork, problem solving",9.35
jr full stack developer,Infognana IG Solution,Coimbatore,"python, sql, excel",6.98
workday integration developer,"Stefanini, Inc",India,"java, python, algorithms, data structures",11.67
sap biw bo,CGI Inc,Hyderabad,sql,6.44
consultant java developer,Genpact,Hyderabad,"sql, excel, aws",10.72
content writer,SR Technologies,Allahabad,"communication, teamwork, problem solving",11.83
senior android developer,i3 Solutions,Bengaluru,excel,9.7
accounts executive female married,Suman jewellery,Tatabad East,excel,9.54
remote full stack front end heavy engineer ruby on rails,Turing,Remote,sql,11.73
technical associate regulatory affairs,Genpact,Mumbai,aws,6.37
receptionist administration assistant,VVRS CHIT FUND TAMILNADU PRIVATE LIMITED,Tiruppur,"communication, teamwork, problem solving",5.78
business development sales internship,Variable Soft,Jaipur,"sales, negotiation, customer relationship",5.95
assistant manager timesheet and expense reimbursement,McKinsey & Company,Chennai,excel,8.52
senior it business analyst,JPLoft Solutions Pvt.Ltd.,Jaipur,excel,11.02
program manager content management system google store,Google,Bengaluru,"leadership, communication, project management",9.23
business development executive,ThiDiff Technologies,Bengaluru,"communication, teamwork, problem solving",8.51
innovation lead,Telstra,Bengaluru,"python, sql, machine learning, tensorflow, tableau, excel, nlp, azure, spark, hadoop",10.97
project manager adm,IBM,Gurgaon,excel,6.33
manager it,Adani Group,Ahmedabad,"leadership, communication, project management",9.62
api ui automation qa engineer bangalore,"JPMorgan Chase Bank, N.A.",Bengaluru,"python, excel",8.11
prin systems engineer,Medtronic,Nanakramguda,"communication, teamwork, problem solving",6.93
it production operations engineer,Hewlett Packard Enterprise,Bengaluru,sql,6.03
logistics executive,india point llp,Chennai,"communication, teamwork, problem solving",9.2
senior software engineer microservices devops iam,Amex,Bengaluru,aws,5.06
android application developer,Dharmani Apps,Mohali,"java, python, algorithms, data structures",6.26
amazon fresher hiring for documents verification inbound process,Santosh and Company private limited,Noida,"communication, teamwork, problem solving",8.65
general ledger analyst,JLL,Gurgaon,"excel, spark",8.18
food photography cinematography internship,Evogue Media LLP,Mumbai,"communication, teamwork, problem solving",5.48
senior software engineer,Larsen & Toubro Infotech Limited,Chennai,sql,8.68
lab cent project coord 1,IQVIA,Bengaluru,"communication, teamwork, problem solving",5.93
tele caller executive,ReviewClip,Chennai,"communication, teamwork, problem solving",10.27
senior graphic designer,Connect Digi LLP,Nashik,"communication, teamwork, problem solving",6.29
amazon verification and kyc process bpo inbound process call center,Reciclar Technologies Private limited,Delhi,"communication, teamwork, problem solving",11.79
company secretary real estate,Vivir Services Pvt Ltd,Zirakpur,"communication, teamwork, problem solving",10.14
area manager pbg,Tata AIA Life,Delhi,"leadership, communication, project management",9.06
senior cloud developer c,Amantya Technologies,Gurgaon,azure,5.63
field executive,Wheels and Wings Global Services Pvt Ltd,Pune,"communication, teamwork, problem solving",11.84
php laravel developer,Apcinfosoft,Ahmedabad,sql,7.92
associate software engineer,IHS Markit,Gurgaon,"sql, excel, aws",9.55
medical representative,ARRIA INDUSTRIES,Salem,"communication, teamwork, problem solving",10.4
computer operator,AJUNI CONSULTANCY SERVICES,Chandigarh,excel,5.64
associate program manager,Adani Group,Ahmedabad,"leadership, communication, project management",9.92
database developer mysql,Aucta SME advisors & accountants,Ahmedabad,sql,9.55
associate digital marketing,Accenture,Mumbai,statistics,9.91
internship training or summer intern,AMPM Design Studio,Coimbatore,"communication, teamwork, problem solving",6.92
recruiter senior,Citi,Pune,aws,10.72
data warehouse etl testing application support engineer,Accenture,Gurgaon,"python, sql",10.93
apps performance specialist,Google,Mumbai,excel,10.89
manager pl prospect,Bajaj FinServ,Pune,excel,8.95
gft contractor conversion 2279,Citi,Chennai,aws,11.71
jio customer associate freelancer jc,Reliance Jio Infocomm Limited,Sambalpur,"communication, teamwork, problem solving",9.47
assistant manager sales,Abrao Group,Mumbai,"sales, negotiation, customer relationship",6.5
test automation engineer ii,Cerner Corporation,Bengaluru,"communication, teamwork, problem solving",7.65
principal software engineer android,Airtel India,Gurgaon,"java, python, algorithms, data structures",7.94
sap hana administration,2COMs,Bengaluru,sql,11.51
staff engineer abw,Compass,Hyderabad,"python, excel, aws, spark",8.03
account manager,Eugenix Staffing Solutions,Siwan,"leadership, communication, project management",8.56
rbb pb wd,HDFC Bank,Telangana,"communication, teamwork, problem solving",8.74
lead i software engineering,UST Global,Bengaluru,"java, python, algorithms, data structures",8.17
awm wealth management client operations uat analyst operations analyst,"JPMorgan Chase Bank, N.A.",Mumbai,"communication, teamwork, problem solving",11.18
back office executive,"Marvel Machine Tools Pvt. Ltd., Mumbai",Mumbai,"communication, teamwork, problem solving",10.97
graphic designer,GoDigitell,Chennai,"communication, teamwork, problem solving",8.19
executive supply chain management,Tata Starbucks,Mumbai,"communication, teamwork, problem solving",7.47
system integration senior analyst,NTT DATA Services,Bengaluru,"communication, teamwork, problem solving",5.3
sales representative,Maheswari Foods,Bhubaneshwar,"sales, negotiation, customer relationship",9.93
m p engineer alm am technology,Airbus,Bengaluru,"communication, teamwork, problem solving",10.29
associate recruiter,KORNFERRY,Pune,excel,11.68
technology engineer,amdocs,Pune,"excel, aws",8.73
oracle database administrator 4 to 6 years mumbai,Capgemini,Mumbai,"aws, azure",7.55
adventure internship with nals for unemployed youth from tamilnadu,Nals Outdoors,Coimbatore,"communication, teamwork, problem solving",10.93
staff software engineer c linux macos platform,Ivanti,Bengaluru,excel,9.34
operations internship,IMS Proschool,Bengaluru,"communication, teamwork, problem solving",7.47
desktop support engineer l1,Matrix Business Machines Pvt Ltd,Pune,excel,7.02
front desk manager,"Marriott International, Inc",Bengaluru,excel,7.72
knowledge analyst technical writer,McAfee,Bengaluru,excel,6.61
sales marketing executive,PST POLYTEX LLP,Kalol,"sales, negotiation, customer relationship",11.33
digital marketing associate,Alliance Recuitment,Uttar Pradesh,excel,5.79
senior database administrator solr elastic search cassandra,S&P Global,Gurgaon,"python, sql, excel, aws, hadoop",8.29
sap sd consultant 4 to 6 years mumbai,Capgemini,Bengaluru,"communication, teamwork, problem solving",7.86
reactjs developer,Pythonmate,Indore,"java, python, algorithms, data structures",8.1
business development executive software sales,FinOS Technologies,Nagercoil Town,"sales, negotiation, customer relationship",9.21
microfocus cobol,FIS Global,Chennai,"communication, teamwork, problem solving",7.54
instrumentation engineer,ALM Engineering and instrumentation Pvt. Ltd.,Mumbai,"communication, teamwork, problem solving",9.26
python django developer,Doyenhub Software solution,Surat,"python, aws",7.38
senior professional java developer,Sutherland,Chennai,sql,5.89
avp,Deutsche Bank,Mumbai,excel,11.18
customer success executive,SkillLync,Hyderabad,"communication, teamwork, problem solving",6.2
us it recruiter,NAVA Software Solutions LLC,Hyderabad,excel,10.47
officer cash trade proc sr supv c11,Citi,Chennai,aws,7.19
operations internship,Options Clothing Company Private Limited,Mumbai,"communication, teamwork, problem solving",6.72
photographer cum graphic designer,YUTI DESIGNER HOUSE,Chennai,"communication, teamwork, problem solving",10.78
java scala dev application development,Morgan Stanley,Bengaluru,"sql, machine learning",8.73
hr executive,Sapphire Info Solutions (P) Ltd.,Ludhiana,excel,7.95
senior accountant,Lal chand n company,Delhi,"communication, teamwork, problem solving",10.56
zonal hr manager operations commercial,Hindustan Coco-Cola Beverages,Mumbai,"excel, aws",6.09
asst technician,Autokompany Premium,Dehra Dun,"communication, teamwork, problem solving",9.23
t l operational expert,Novartis,Hyderabad,"communication, teamwork, problem solving",6.66
analyst 1,Citi,Bengaluru,"sql, tableau, excel, spark",9.73
node js,Six Sigma,Chennai,"communication, teamwork, problem solving",7.55
android developer,IglulabsSoftware Pvt.Ltd.,Bengaluru,"java, python, algorithms, data structures",10.74
architecture internship,Nirvaana Constructions Co.,Navi Mumbai,"communication, teamwork, problem solving",7.16
data scientist 1,PayPal,Chennai,"python, sql, excel, statistics",9.52
ct rdt doc mgmt java developer bangalore,"JPMorgan Chase Bank, N.A.",Bengaluru,"sql, machine learning, excel",6.28
physical training instructor,SASHP JYOTI SENIOR SECONDARY SCHOOL KOT,Kot,"communication, teamwork, problem solving",11.08
fundraising intern,MARPU FOUNDATION,Remote,"communication, teamwork, problem solving",11.26
wordpress developer,CubicQuest Technologies,Lucknow,"sql, excel",9.45
expediting technician expediter,Acciona,Sathangadu,"communication, teamwork, problem solving",11.98
telugu kannada telesales executive,iGraft Global Hair Services Pvt. Ltd,Pune,"sales, negotiation, customer relationship",11.72
senior business analyst wholesale it,HSBC,Pune,"sql, excel",10.71
lead enterprise connectivity,Reliance Jio Infocomm Limited,Bihar,"communication, teamwork, problem solving",9.58
accountant cum office assistant,Bethel Public Higher Secondary School,Bhopal,"communication, teamwork, problem solving",5.01
team member aml support services compliance,Kotak Mahindra,Mumbai,excel,9.82
markets data management manager,NatWest Markets,Gurgaon,excel,5.11
student trainee,pathway learners,Chennai,"tableau, power bi, aws",6.94
senior software engineer,Larsen & Toubro Infotech Limited,Bengaluru,aws,6.19
reading community manager,Neev Academy,Bengaluru,"leadership, communication, project management",7.29
marketing executive,KSA Hospital,Ahmedabad,"digital marketing, seo, social media marketing",8.25
sales operations sr advisor,Dell Technologies,Karnataka,"machine learning, excel, statistics, aws",7.25
cep apis global category manager,GSK,Bengaluru,"leadership, communication, project management",8.61
bdm for it cyber security company,ASD Academy,Kota,"excel, aws, azure",10.56
senior web developer wordpress and shopify developer,AVAPTECH SOLUTIONS,Mohali,"java, python, algorithms, data structures",11.69
digital marketing specialist,Briiisk Mercantile Pvt Ltd,Bengaluru,"digital marketing, seo, social media marketing",9.55
sr design engineer,Dhoot Transmission Pvt. Ltd,Pithampur,"communication, teamwork, problem solving",9.71
senior devops engineer with azure for an automotive company,EPAM Anywhere,India,"python, aws, azure",7.27
assistant manager vendor sourcing management,Saffronbizz,Mumbai,excel,10.26
junior merchandiser,CENTURY APPARELS PVT LTD,Tiruppur,"communication, teamwork, problem solving",10.99
banking verification work cce bpo call center,M.T.S.Power,Mumbai,"communication, teamwork, problem solving",7.62
bussiness development executive,Indue Prefab Pvt Ltd,Mandi,"communication, teamwork, problem solving",6.21
corp global finance and business management generic global jpmc,"JPMorgan Chase Bank, N.A.",Mumbai,excel,10.2
sr software system designer 95161,"Advanced Micro Devices, Inc.",Bengaluru,excel,7.19
network engineer,AR Consultancy,Mumbai,"communication, teamwork, problem solving",8.44
area sales manager,Johnson & Johnson Family of Companies,Vijayawada,"sales, negotiation, customer relationship",10.24
asst manager r d,Shree Consultancy Services,Pune,"leadership, communication, project management",5.68
web developer trainee,CareerGuide.com,Delhi,"java, python, algorithms, data structures",6.55
sw test engineer,amdocs,Pune,"communication, teamwork, problem solving",10.08
associate it support,TTK Services Pvt Ltd,Bengaluru,"communication, teamwork, problem solving",11.41
science teacher,Little Aryans Prek,Kalyan,"communication, teamwork, problem solving",11.03
sr hr generalist,Honeywell,Pune,"recruitment, communication, hr management",11.44
digital marketing executive,H S Detectives,Mumbai,"digital marketing, seo, social media marketing",5.91
mechanical design engineer at vasai,Target Hydrautech Pvt Ltd.,Sopara,"communication, teamwork, problem solving",10.11
product manager strategy 4 proddev,Oracle,Bengaluru,"leadership, communication, project management",10.78
looking for php developer experienced,spectra solutions,Pune,"sql, excel",6.64
seo executive,ASHI TECHNOLOGIES.COM,Indore City,"communication, teamwork, problem solving",11.85
lead developer full stack,Red Baton Creative Marketing Solutions,Bengaluru,"python, sql, aws, azure",11.11
react native developer,daydreamsoft.com,Surat,"java, python, algorithms, data structures",5.38
associate bank with us,"JPMorgan Chase Bank, N.A.",Mumbai,excel,6.69
senior associate manager ccs product development,Morgan Stanley,Bengaluru,excel,11.01
architect interior designer,International Institute of Fashion Technology Designation,Bhopal,"communication, teamwork, problem solving",5.38
web designer,Cube Infotech,Mohali Sas Nagar,"communication, teamwork, problem solving",8.75
manager,METALWARE CORPORATION,Noida,"leadership, communication, project management",11.83
manager sales,Arodo India Pvt Ltd,Vadodara,"sales, negotiation, customer relationship",10.13
telesales executive,Dynamind Solutions Pvt. Ltd.,Mumbai,"sales, negotiation, customer relationship",6.93
ld full stack dev,BNY Mellon,Pune,"communication, teamwork, problem solving",9.04
admissions advisor,"International School of Business & Media, Nande(Pune)",Pune,excel,7.21
avp sales hyderabad,Pravritti Consulting services P Ltd,Hyderabad,excel,9.85
principal member technical staff,Oracle,Bengaluru,"python, spark, hadoop",8.88
engineering managers,EASYRECRUE,Bengaluru,"leadership, communication, project management",6.09
php developer,Pherious Inventions Private Limited,Mohali,"java, python, algorithms, data structures",7.26
ui developer,WinVisa Associates private limited,Namakkal,"java, python, algorithms, data structures",9.61
part time faculty for current affairs gk and gs,TathaGat Tutorials Pvt Ltd- Ph no (011-43580693/94),New Delhi,"communication, teamwork, problem solving",8.34
senior mis executive,"DARSHANLAL JAGDISHPARSHAD PVT LTD, Kolkata",Kolkata,"communication, teamwork, problem solving",11.27
customer support executive email chat process,CrossBeats,Bengaluru,excel,8.47
team member it infrasupport services it infra,Kotak Mahindra,Mumbai,"communication, teamwork, problem solving",6.08
business development manager,Learnart Technologies Private Limited,Bhilai,"leadership, communication, project management",5.18
technical sales engineer,IPCS Automation,Kochi,"sales, negotiation, customer relationship",6.75
devops engineer,Infostretch Corporation,Pune,"python, excel, aws, azure",9.18
ethical hacking,EVODIGITAL TECHNOLOGIES PVT LTD,Chennai,aws,7.35
senior physiotherapist,Neuro Physio Care Clinic,Ahmedabad,"communication, teamwork, problem solving",7.3
account manager,Threesixtyone Degree Minds Consulting Pvt Ltd,Chennai,"leadership, communication, project management",8.15
software support engineer,ADCI - Tamil Nadu,Chennai,excel,11.37
anchoring internship,Mantra Care,Delhi,"communication, teamwork, problem solving",9.24
manager fi,Goodyear,Aurangabad,"leadership, communication, project management",5.92
it security sales manager,Progression Infonet,Gurgaon,excel,9.65
tele caller executive,JOBOSPHERE SERVICES,Thane,"communication, teamwork, problem solving",7.39
gft contractor conversion 2173,Citi,Pune,aws,5.36
sr qa automation engineer bigdata,Visa,Bengaluru,"python, sql, excel, spark, hadoop",5.8
manager sqi,Mahindra & Mahindra Ltd.,India,excel,6.12
associate director,Mondelēz International,Mumbai,"python, sql, excel, aws, azure",7.01
project manager adm,IBM,Bengaluru,excel,6.85
deputy general manager,Cognizant Technology Solutions,Mumbai,"leadership, communication, project management",9.79
java developer,Ness Digital Engineering,Chennai,"sql, excel",11.74
xamarin developer,Vibe Internet Solutions Pvt Ltd,Mohali,sql,6.2
amazon account manager,OneViewHR,Mumbai,"leadership, communication, project management",8.3
business development hyderabad,Right Career HR,Hyderabad,"communication, teamwork, problem solving",7.58
content writing internship,Monarch Innovation Private Limited,Ahmedabad,"communication, teamwork, problem solving",6.5
legal counsel rsp mumbai,"JPMorgan Chase Bank, N.A.",Mumbai,"communication, teamwork, problem solving",8.16
sap fico functional consultant,The Principal TAG,Bengaluru,"communication, teamwork, problem solving",7.35
bpo telecaller,Neolife Education,Kanniyakumari,"communication, teamwork, problem solving",8.59
customer care engineer,Aspect Software Inc,Bengaluru,"communication, teamwork, problem solving",10.39
sme network data and security,IBM,Bengaluru,"communication, teamwork, problem solving",11.8
legal division mbd legal vice president mumbai,Goldman Sachs,Mumbai,"excel, aws",7.37
digital marketing executive,XLT ENGINEERS PVT LTD,Perungalathur,"digital marketing, seo, social media marketing",5.52
day night shift call center fresher apply now,Eonweeb Solutions,Subhash Nagar,"communication, teamwork, problem solving",5.08
hr executive,Global Infocloud,Pashan,excel,8.29
production executive,CORE JOB,Salem,"communication, teamwork, problem solving",6.37
digital marketing trainer,London International Studies and Research Center,Mumbai,excel,5.2
risk operations analyst i,Citi,Mumbai,aws,5.5
angular full stack developer,skilora,Coimbatore,"sql, azure",5.72
manager gurgaon one cyber,PwC,Delhi,"leadership, communication, project management",9.0
flexcube functional tester,Novature Tech,India,"communication, teamwork, problem solving",9.38
assistant manager sales,"Marriott International, Inc",Visakhapatnam,"sales, negotiation, customer relationship",9.4
lead software engineer,Epsilon India,Bengaluru,"python, sql, excel, aws",5.04
dell boomi technical consultant ui flow development boomi growth,Boomi,Bengaluru,"sql, machine learning, excel, aws",9.31
photographer,SHROTAM INFORMATICS INDIA PVT.LTD,Jamshedpur,"communication, teamwork, problem solving",9.16
technical officer rice fortification,PATH,New Delhi,excel,10.8
digital marketing specialist male or female ernakulam vytilla job code e080721,V4U JOBS HR CONSULTANTS,Ernakulam,"digital marketing, seo, social media marketing",9.35
mdm analyst mandatory ms dynamics 365 experience,Irish Taylor & Co.,Delhi,excel,5.44
content writing internship,Studio ASA,Pune,"communication, teamwork, problem solving",7.06
software developer 3,Oracle,Bengaluru,"python, excel",9.56
graphic designer,Holidaypack Travel & Living Pvt. Ltd.,Panaji,"communication, teamwork, problem solving",6.32
word developer,Mithila HR Solution,Calicut,"java, python, algorithms, data structures",8.78
sr engineer nss,Rockwell Automation,New Delhi,"communication, teamwork, problem solving",11.54
pcf executive email marketing specialist,Orisys infotech Pvt Ltd,Bhubaneshwar,"digital marketing, seo, social media marketing",6.49
senior risk model developer,Wells Fargo,Bengaluru,"python, sql, excel, statistics, aws",8.6
awm asset management reconciliations team leader,"JPMorgan Chase Bank, N.A.",Bengaluru,"communication, teamwork, problem solving",7.02
full time experienced bds,Apex Dental & Implant Centre,Delhi,excel,9.91
mobile app developer,Nimiety Careers,Bengaluru,"java, python, algorithms, data structures",8.67
assistant sales,Manorama Industries,Raipur,"sales, negotiation, customer relationship",5.26
tamil voice process,TELECALLER,Chennai,"communication, teamwork, problem solving",11.71
graphic design internship,Zealmax Innovations Private Limited,Ahmedabad,"communication, teamwork, problem solving",7.16
data entry operator,Pranera Textiles,Tiruppur,"communication, teamwork, problem solving",6.33
content writer,Business Blogging,Chennai,excel,7.26
android app developer,SCIKEY,Bengaluru,"java, python, algorithms, data structures",7.09
client servicing internship,Ideamagix,Thane,"communication, teamwork, problem solving",10.68
field engineer ii,"FLSmidth, Inc.",Chennai,"communication, teamwork, problem solving",10.53
microsoft dynamics crm technical consultant,OnActuate Consulting,Remote,"sql, excel",11.8
angular developer for saas platform development no of positions 3,Jubera Technologies,Ahmedabad,excel,10.74
software engineer i,Medtronic,Hyderabad,"machine learning, excel",9.04
teachers for primary classes,"Thulisha Reddy High School , Kazipally Near Mallampet Bachupally",Hyderabad,"communication, teamwork, problem solving",11.09
demi chef de partie pastry,"Marriott International, Inc",Bengaluru,excel,11.55
process developer accounts payable,Genpact,Hyderabad,"excel, aws",11.68
werum pas x expert,Cognizant Technology Solutions,Pune,sql,11.0
hrbp,Reliance Retail,Haryana,excel,11.63
transformation and delivery senior associate,NGA Human Resources,Kerala,excel,11.54
system assessment incharge business excellence,RGF Professional Recruitment,Ahmedabad,excel,8.75
business development executive bde online bidding executive,VICTORIOUS JOB PLACEMENTS,Chandigarh,"communication, teamwork, problem solving",10.56
full stack senior tech engineer,Ideal Techlabs Private Limited,Chennai,"python, sql, aws",7.82
oracle planning and budgeting epbcs,Accenture,Bengaluru,excel,7.11
data support officer,Adroit HRS,Ahmedabad,excel,5.88
physics cum chemistry teacher cbse 9th 10th,Edify School,Gudiyattam,"communication, teamwork, problem solving",7.49
python developer,GVI Technology,Bhubaneshwar,"python, sql, pandas, numpy, statistics",6.38
transport executive,JLL,Bengaluru,excel,7.63
content editor,Testbook,Navi Mumbai,excel,7.07
director software engineering multiple locations,UnitedHealth Group,Gurgaon,sql,5.67
urgent opening for telecaller,Samruddhi organic farm(I).Pvt.Ltd,Pune,excel,9.08
tool room designer,4 SD Consultancy,Trichur,"communication, teamwork, problem solving",11.54
marketing executive,"EuroKids Preschool, Bopodi, Pune",Pune,"digital marketing, seo, social media marketing",10.1
front end engineer ii,ADCI HYD 13 SEZ,Hyderabad,"excel, aws",7.73
